1346,不完全神性機關伊莉斯,富士見文庫,細音啟,已完成,2014-03-11,545920字
1347,植物園的巢穴,其他文庫,梨木香步,已完成,2012-12-19,87295字
1348,天地明察,角川文庫,沖方丁,已完成,2012-12-19,191362字
1349,不吸血的吸血鬼,MF文庫J,刈野тロУ,已完成,2016-04-29,237460字
1350,CANAAN 異能者迦南,角川文庫,杉原智則,連載中,2012-12-27,97121字
1351,月花歌姬與魔技之王,HJ文庫,翅田大介,已完成,2015-04-24,432869字
1352,漂流書庫之斷罪星導師,富士見文庫,川口士,連載中,2012-12-31,88366字
1353,反文字的數秘術師(不屈于數的數秘術師),電擊文庫,兔月山羊,已完成,2013-05-18,526288字
1354,味噌養成魔法使,講談社,澄守彩,連載中,2013-04-10,182342字
1355,想要煉成和學生會長一模一樣的女孩子來作戀人的我卻因此成了僕人,一迅社,月見草平,連載中,2013-02-26,167718字
1356,穿越時空的龍王與邁向滅亡的魔女之國(穿越龍王與步向滅亡的魔女之國),MF文庫J,舞阪�,連載中,2017-11-14,855640字
1357,打工偵探,講談社,大澤在昌,已完成,2013-01-25,599146字
1358,貴族少女的使命！,MF文庫J,TAMAMI,連載中,2013-01-17,96861字
1359,不起眼女主角培育法(路人女主的養成方法),富士見文庫,丸戶史明,已完成,2018-04-19,1402912字
1360,失落的花園,電擊文庫,紅玉伊月,已完成,2013-01-22,83469字
1361,OUTBREAK COMPANY 萌萌侵略者,講談社,�Y一郎,連載中,2018-04-01,1336403字
1362,貓所不能從事的職業,小學館,竹林七草,連載中,2014-02-02,239427字
1363,來觀光吧！縣廳款待課,角川文庫,有川浩,已完成,2013-01-24,193931字
1364,舞風的鎧姬(風中起舞的鎧甲姬),MF文庫J,小山健,已完成,2018-07-25,373812字
1365,黑貓的水曜日,集英社,地本草子,已完成,2014-01-08,396207字
1366,機動戰士高達W 冰結的淚滴(Frozen Teardrop),角川文庫,隅澤克之,已完成,2018-04-17,634757字
1367,無法解讀的暗號少女,集英社,新保靜波,連載中,2013-02-07,124020字
1368,19歲~Nineteen~,電擊文庫,合作,已完成,2013-01-31,92159字
1369,聖劍使的禁咒詠唱,GA文庫,淡群赤光,連載中,2018-07-10,1102978字
1370,割耳奈露莉,Fami通文庫,石川博品,已完成,2013-05-13,341776字
1371,正義的同伴的同伴的同伴,電擊文庫,哀川讓,連載中,2013-02-22,92041字
1372,露露的支配魔術,角川文庫,土屋司,連載中,2013-02-12,100346字
1373,我果然還是渾然不覺,HJ文庫,望公太,連載中,2015-05-18,222577字
1374,齊藤愛麗絲是有害的,電擊文庫,中維,連載中,2013-07-15,191197字
1375,萬能鑒定士Q事件簿,角川文庫,松岡圭佑,已完成,2015-05-02,1035294字
1376,我的壞前輩,其他文庫,日日日,已完成,2013-02-18,76453字
1377,咱學校的暗殺社(學校的暗殺部),Fami通文庫,深見真,已完成,2016-03-12,225875字
1378,EscApe SpeEd,電擊文庫,九岡望,連載中,2013-12-05,264992字
1379,尼特獅子紅聖女,集英社,八剃玉造,連載中,2013-08-13,308354字
1380,GJ部,小學館,新木伸,已完成,2015-05-30,471016字
1381,疑心戀心,小學館,丸山英人,已完成,2013-03-03,80040字
1382,期間限定妹妹(限期妹妹),富士見文庫,長岡真紀子,連載中,2014-06-26,187962字
1383,fate apocrypha,其他文庫,東出佑一郎,已完成,2015-04-12,840960字
1384,暗之部屋,游戲劇本,唐邊葉介,已完成,2013-03-05,108226字
1385,男高中生的哈利路亞！,GA文庫,一之瀨六樹,連載中,2013-05-25,156960字
1386,發條精靈戰記 天鏡的極北之星(天鏡的阿爾德拉民),電擊文庫,宇野樸人,連載中,2018-06-29,1525706字
1387,L 詐欺師佛雷特蘭德的華麗傳說,富士見文庫,阪照鐵平,連載中,2013-03-09,105315字
1388,聲優公主(姬音),MF文庫J,太田顯喜,已完成,2013-03-10,91062字
1389,背叛少女,角川文庫,川崎中,連載中,2013-05-02,69373字
1390,給鍬形蟲一記手刀結果穿越時空了,講談社,УロгЁ ыヨ,已完成,2013-04-15,64962字
1391,鳩子與我的愛情喜劇,富士見文庫,鈴木大輔,已完成,2014-07-13,322624字
1392,偷貓賊與星期四的廚房,其他文庫,橋本紡,已完成,2013-03-17,71003字
1393,請給我分手的理由,一迅社,太田僚,已完成,2013-03-19,68147字
1394,悠久騎士(HRSVELGR EXCEED 月誓的崇高之劍),MF文庫J,七烏未奏,已完成,2015-10-08,386690字
1395,你並不孤單,MF文庫J,小岩井蓮二,連載中,2014-07-04,148996字
1396,獻給死者的音樂,MF文庫J,乙一,已完成,2013-03-27,66386字
1397,JOJO’S BIZARRE ADVENTURE OVER HEAVEN,集英社,西尾維新,已完成,2013-04-15,81873字
1398,甘城輝煌樂園救世主(甘城光輝游樂園),富士見文庫,賀東招二,連載中
1399,終末之海,其他文庫,片理誠,已完成,2013-04-03,109054字
1400,Steins；Gate命運石之門(助手視角篇),角川文庫,三輪清宗,已完成,2015-11-18,329594字
1401,命運石之門 Steins；Gate比翼連理的非戀人,富士見文庫,海羽超史郎,已完成,2015-09-07,393250字
1402,里庭,其他文庫,梨木香步,已完成,2013-04-05,123597字
1403,雙胞胎與青梅竹馬的四人命案(雙子與青梅竹馬的四殺),GA文庫,森田陽一,已完成,2014-07-07,375979字
1404,窮神 泰庵高中連續殺人事件,集英社,田中創,已完成,2013-04-07,83843字
1405,我的腦內戀礙選項,角川文庫,春日部Уンю,已完成,2016-10-07,1049689字
1406,要幫忙也不找我家的貓,一迅社,水無瀨イモィ,已完成,2013-04-12,66921字
1407,只不過是、想要個妹妹而已。,一迅社,水無瀨イモィ,連載中,2013-04-18,67262字
1408,超魔人 ALPHAS ZETMAN ANOTHER STORY,集英社,古橋秀之,已完成,2013-04-14,70611字
1409,四百二十連敗女孩(四百二十連敗少女),Fami通文庫,桐山成人,已完成,2014-02-05,356105字
1410,CODE GEASS 雙貌的奧茲,HJ文庫,森田繁,連載中,2013-05-05,41725字
1411,K官方小說,講談社,合作,已完成,2016-07-01,539859字
1412,燃燒世界的女孩,其他文庫,恩田陸,已完成,2013-04-25,108854字
1413,死者的學園祭,角川文庫,赤川次郎,已完成,2013-04-25,89120字
1414,魔法少女育成計劃,其他文庫,遠藤淺蜊,連載中,2016-03-26,319209字
1415,犬附少女,其他文庫,唐邊葉介,已完成,2014-01-01,277208字
1416,二四零九層的她,電擊文庫,西村悠,已完成,2013-10-25,185786字
1417,火界王劍的神滅者,HJ文庫,津川友貴,連載中
1418,伏 贗作.里見八犬傳,其他文庫,櫻庭一樹,已完成,2013-04-30,138367字
1419,A子與『透』與社團活動時間,電擊文庫,柳田狐狗狸,連載中,2013-12-26,206756字
1420,悲鳴傳(傳說系列),講談社,西尾維新,連載中,2018-04-27,1327819字
1421,名稱未設定,Fami通文庫,津田夕也,已完成,2013-12-24,188049字
1422,始皇帝重建秦于日本！,集英社,田,連載中,2013-07-17,79875字
1423,當不成勇者的我，只好認真找工作了,富士見文庫,左京潤,連載中,2016-06-27,825824字
1424,這個家里有沒有勇者大人或者救世主大人呢?,一迅社,川口士,連載中,2014-08-27,328449字
1425,森羅萬象統御者,MF文庫J,水月紗鳥,已完成,2014-10-27,340959字
1426,魅惑王冠,集英社,雪野靜,連載中,2013-05-11,82077字
1427,RDG 瀕危物種少女,角川文庫,荻原規子,已完成,2014-10-22,643911字
1428,月色之扉,角川文庫,橋本紡,已完成,2013-05-17,62277字
1429,鼻血店長就不行嗎？,Fami通文庫,新木伸,連載中,2014-11-20,141364字
1430,4月，那是——,電擊文庫,合作,已完成,2013-05-19,100592字
1431,Steins；Gate命運石之門 官方小說,其他文庫,ギわパシネイウ,連載中,2013-05-24,139275字
1432,彼岸花綻放之夜,富士見文庫,龍騎士07,已完成,2013-05-25,120863字
1433,歌姬少女的創樂譜,MF文庫J,雨野智晴,已完成,2014-12-05,566780字
1434,人生,小學館,川岸毆魚,已完成,2017-03-30,867217字
1435,理想的小白臉生活,其他文庫,渡邊恆彥,連載中,2018-04-07,1215340字
1436,我想吃飯！∼什麼都會做的∼,GA文庫,天乃聖樹,已完成,2013-05-31,95529字
1437,現充王！,HJ文庫,若櫻拓海,連載中,2013-07-05,174756字
1438,我被姨媽整成妹了！,一迅社,水內燈里,已完成,2013-06-05,55899字
1439,魔技科的劍士與召喚魔王,MF文庫J,三原ノコわ,連載中,2018-06-30,1432569字
1440,我真的是笨蛋嗎？,其他文庫,水木茂,已完成,2013-06-08,67242字
1441,神明大人的工作(神明的工作),講談社,干,已完成,2014-07-16,296747字
1442,喪女會的不當日常,Fami通文庫,海冬零兒,已完成,2014-05-13,266389字
1443,妄想喬娜,電擊文庫,西村悠,已完成,2013-06-17,94430字
1444,直到你哭出來為止都會一直踐踏你!,電擊文庫,御影瑛路,連載中,2013-06-19,101760字
1445,偵探•日暮旅人,電擊文庫,山口幸三郎,已完成,2014-05-10,350430字
1446,下流梗不存在的灰暗世界(沒有黃段子的無聊世界),小學館,赤城大空,連載中,2017-09-02,905840字
1447,東雲侑子系列(東雲侑子熱愛短篇小說),Fami通文庫,森橋賓果,已完成,2013-11-12,240824字
1448,水的邊緣,MF文庫J,片岡智晴,已完成,2014-09-20,250060字
1449,霸劍皇姬阿爾緹娜(霸劍的皇姬阿爾緹娜),Fami通文庫,村崎幸也,連載中,2018-08-02,1123811字
1450,付喪神古道具店,其他文庫,小松艾梅兒,已完成,2013-07-02,225810字
1451,歷物語(物語系列十一),講談社,西尾維新,已完成,2015-01-07,200410字
1452,大奧之櫻 現代大奧女學院,角川文庫,日日日,已完成,2016-09-15,820858字
1453,小彩乃的神諭,講談社,橋本紡,已完成,2013-07-01,62706字
1454,大圖書館的牧羊人,Fami通文庫,田尾典丈,連載中,2015-03-15,253808字
1455,茶道少主的京都出走,其他文庫,松村榮子,已完成,2013-07-13,198952字
1456,女高中生店長的便利商店一點也不好玩(女高中生店長的便利店真不輕松啊),小學館,明阪綴里,已完成,2013-11-26,353851字
1457,walkyrie works,GA文庫,逢空萬太,連載中,2014-09-27,402865字
1458,未完的少女傳說Current Tale,MF文庫J,彌生志郎,連載中,2015-07-04,191368字
1459,終結的熾天使 一瀨紅蓮16歲的破滅,講談社,鏡貴也,連載中,2016-12-18,484820字
1460,僕僕仙人 千歲少女,其他文庫,仁木英之,已完成,2013-07-24,124872字
1461,黑鋼的魔紋修復士,Fami通文庫,嬉野秋彥,已完成,2016-11-15,1270859字
1462,last savior,電擊文庫,兔月山羊,已完成,2014-02-14,422932字
1463,我將在明日逝去，而你將死而復生(明天，我會死去，你將重生),電擊文庫,藤ネペ,已完成,2017-07-11,422205字
1464,鬼靈精事件簿!(妖怪狂想曲!),GA文庫,夏希ソギゼ,已完成,2014-09-05,432085字
1465,我的媽媽變回17歲(我的媽媽變成17歲了),電擊文庫,弘前龍,連載中,2015-06-12,202240字
1466,小惡魔緹莉與救世主(小惡魔�q莉與救世主)！？,MF文庫J,衣笠彰梧,已完成,2015-08-13,539847字
1467,白銀的救世機,MF文庫J,天野冬景,已完成,2014-04-27,342755字
1468,執事志津二與魔法契約,MF文庫J,三門鐵狼,連載中,2014-02-03,138630字
1469,塔京靈魂術士,電擊文庫,愛染貓太郎,連載中,2013-08-05,139423字
1470,冠絕姬王與召喚騎士,富士見文庫,宮澤周,連載中,2013-08-05,94096字
1471,絕對服從少女(絕對服從女孩),富士見文庫,春日秋人,已完成,2014-09-30,220661字
1472,九個故事,集英社,橋本紡,已完成,2013-08-06,111762字
1473,咖啡館推理事件簿,其他文庫,岡崎琢磨,連載中,2015-01-24,407167字
1474,武士之血,HJ文庫,松時之介,連載中,2013-08-08,88459字
1475,龍樂團！,電擊文庫,美奈川護,連載中,2014-03-12,271822字
1476,我的校園生活才正要開始！(我的校園生活才剛剛開始！),Fami通文庫,岡本Уヱч,已完成,2013-09-18,138508字
1477,女性向游戲攻略對象竟是我(當上乙女游戲的攻略對象了),電擊文庫,秋目人,已完成,2014-11-04,230622字
1478,終焉世界的天災姬,角川文庫,三之神龍司,連載中,2013-08-17,85310字
1479,哀川潤的失敗,其他文庫,西尾維新,已完成,2013-08-17,58235字
1480,伊甦,其他文庫,大場惑,連載中,2014-11-05,481802字
1481,不眠魔王與克蘿諾的世界,GA文庫,明月千里,連載中,2015-06-09,331100字
1482,我要成為雙馬尾,小學館,水澤夢,連載中,2018-06-24,1717138字
1483,茉建寺埃莉諾的非主流科學研究室,Fami通文庫,�Y一郎,連載中,2013-08-24,85454字
1484,少女3原則！,集英社,松智洋,連載中,2014-04-10,258787字
1485,何之緣 裕加理君 和白兔的緣會,電擊文庫,野崎ネジ,已完成,2013-08-24,86415字
1486,轉吧！企鵝罐,其他文庫,幾原邦彥,已完成,2013-09-24,333747字
1487,無氣力勇者與好奇的魔王(頹廢勇者和好奇心魔王),MF文庫J,冬木冬樹,已完成,2014-07-30,237072字
1488,PSYCOME煉愛學獄(戀獄劇場),Fami通文庫,水城水城,已完成,2016-06-27,839606字
1489,我們就愛肉麻放閃耍甜蜜(和她們卿卿我我),MF文庫J,風見周,已完成,2014-07-21,291467字
1490,社團文集,Fami通文庫,合作,已完成,2013-09-17,203773字
1491,沉睡魔女(沉睡女巫),MF文庫J,真野真央,連載中,2015-10-09,196856字
1492,Story Seller 故事販賣者,其他文庫,有川浩,已完成,2013-09-04,80438字
1493,神聖魔法師漆黑的漆原小姐,MF文庫J,森田季節,連載中,2014-05-13,154803字
1494,一級天災極非情願的名推理,Fami通文庫,鳳乃一真,連載中,2015-07-15,212250字
1495,虐待狂刑警 蝴蝶效應殺人事件,其他文庫,七尾與史,已完成,2013-09-09,153198字
1496,貝克街少年偵探團,角川文庫,真瀨パシ,連載中,2014-01-31,255344字
1497,銃皇無盡的法夫納,講談社,司,已完成,2018-07-01,1480990字
1498,妖怪連絡簿(夏目友人帳),其他文庫,村井貞之,已完成,2013-09-11,66107字
1499,時鐘機關之星Clockwork Planet,講談社,�\宮佑 暇奈椿,連載中,2016-06-28,587514字
1500,LOVELIVE！School idol diary(校園偶像日記 μ’s活動日志),其他文庫,公野櫻子,已完成
1501,桃音汐音的輕小說日記,講談社,朝野始,已完成,2014-11-25,313867字
1502,掬光,其他文庫,橋本紡,已完成,2013-09-13,86735字
1503,廢柴一看就上手的「鐮足同學式」受歡迎入門,Fami通文庫,石川博品,已完成,2013-09-22,109741字
1504,英雄傳說 零之軌跡 四人的命運,其他文庫,田澤大典,已完成,2013-09-19,97704字
1505,GATE奇幻自衛隊(Gate自衛隊于彼地戰斗),其他文庫,柳內ギゑノ,連載中,2017-09-22,870507字
1506,死神姬的再婚,少女文庫,小野上明夜,連載中,2015-02-22,493596字
1507,狙擊冰風 雪妖精與白色死神,其他文庫,柳內ギゑノ,已完成,2016-03-01,147699字
1508,在地下城尋求邂逅是否搞錯了什麼(期待在地下城邂逅有錯嗎),GA文庫,大森藤野,連載中,2018-06-20,3116287字
1509,蟲之荒石園,電擊文庫,物草純平,已完成,2014-10-11,649469字
1510,我的姐姐有中二病(姐姐是中二),HJ文庫,藤孝剛志,連載中
1511,終焉之�/b>[推一下!],MF文庫J,ЗИу,連載中,2015-04-06,180908字
1512,東京爬樹偵探,其他文庫,平野肇,已完成,2013-10-23,129968字
1513,時之惡魔和三篇物語(時之惡魔與三個物語),HJ文庫,アボノィビ,已完成,2013-11-24,88853字
1514,境界調停人,其他文庫,木下祥,已完成,2013-10-31,112712字
1515,SHE MUST DIE 她，唯有一死,小學館,石川周,已完成,2013-11-10,108880字
1516,BLEACH Spirits Are Forever With You(死神外傳小說),集英社,成田良悟,已完成,2014-05-07,256871字
1517,巴洛克騎士,MF文庫J,葉村哲,已完成,2014-12-22,358390字
1518,五龍世界,其他文庫,壁井有可子,連載中,2015-04-14,331980字
1519,高一就是異世界的城主(雖然才高一卻在異世界當起城主),HJ文庫,鏡裕之,連載中
1520,星空的記憶AS,游戲劇本,スろチボ,已完成,2013-11-18,32187字
1521,浴血方舟 公元5000年的亞當,其他文庫,�Y一郎,連載中,2015-08-15,209788字
1522,劍刻的銀乙女(劍刻之銀乙女),一迅社,手島史詞,連載中,2016-09-07,560977字
1523,逆天傳說,其他文庫,深山щ,連載中,2014-07-03,141122字
1524,僵尸少女的入學,角川文庫,池端亮,連載中,2014-09-03,180445字
1525,迷你裙宇宙海賊(暴力宇宙海賊),其他文庫,,連載中,2015-02-18,426938字
1526,神話戰域,HJ文庫,無�問髁,連載中,2013-12-03,78919字
1527,黃金之王 白銀之王,角川文庫,澤村凜,已完成,2013-12-02,204824字
1528,源氏物語,角川文庫,越水利江子,已完成,2013-12-02,57011字
1529,Arist Craisi 穴藏惡魔,Fami通文庫,綾里惠史,已完成,2014-11-04,310595字
1530,黃昏堂便利商店,其他文庫,村山早紀,已完成,2014-05-14,143133字
1531,漆黑英雄的一擊無雙(黑之英雄的一擊無雙),HJ文庫,望公太,連載中
1532,在那個夏天等待,MF文庫J,豐川一夏,已完成,2013-12-09,161666字
1533,扉之魔術師的召喚契約,HJ文庫,空野一樹,連載中
1534,野蠻游戲,小學館,黑井嵐輔,連載中,2014-01-31,186007字
1535,咱家女僕不定形(我家的女僕不定形),其他文庫,靜川龍宗,連載中,2014-02-17,135056字
1536,銀閃戰乙女與封門公主,一迅社,瀨尾コろイ,已完成,2016-07-08,649253字
1537,16:00的召喚魔法,其他文庫,木緒那智,連載中,2013-12-18,74451字
1538,情色漫畫老師(我的妹妹是黃漫老師／埃羅芒阿老師),電擊文庫,伏見司,連載中,2018-07-25,1037768字
1539,于夏月之海輕語的咒文,電擊文庫,雨宮諒,已完成,2013-12-22,77738字
1540,SKYWORLD蒼穹境界,富士見文庫,瀨尾コろイ,已完成,2017-09-12,1147160字
1541,翠星上的加爾岡緹亞,Fami通文庫,谷村大四郎,連載中,2014-08-31,146503字
1542,英雄傳說 零之軌跡,富士見文庫,市川丈夫,已完成,2016-12-12,257600字
1543,冰雪少女,富士見文庫,山田有,連載中,2015-11-18,154538字
1544,魔王之類的啦！,小學館,原田源五郎,已完成,2014-12-06,279844字
1545,聖劍與魔龍的世界,其他文庫,ДユЬヨン⑦Ж,連載中,2014-07-02,294441字
1546,灰與幻想的格林姆迦爾,其他文庫,十文字青,連載中,2018-08-02,1342274字
1547,重啟�D良田,角川文庫,河野裕,連載中,2018-07-07,743438字
1548,美少女通通是我的,其他文庫,天草白,連載中,2014-01-05,60254字
1549,日向美 宛如凜風中綻放的花,富士見文庫,八奈川景晶,連載中,2014-03-15,64417字
1550,九十九的空傘,小學館,ШロД,已完成,2014-07-04,86773字
1551,巴岡特反英雄譚(巴甘多反英雄傳),富士見文庫,八街步,連載中,2015-12-22,548368字
1552,萌奈美即將終結世界？,角川文庫,勇嶺薰,連載中,2014-03-22,184707字
1553,獻給失落之神的聖謠譚,MF文庫J,內田俊,已完成,2016-11-19,349670字
1554,雙合透鏡Cromn Flint,小學館,三上康明,已完成,2015-02-28,387878字
1555,對魔導學園35試驗小隊,富士見文庫,柳實冬貴,已完成,2017-05-04,1480950字
1556,影法師,講談社,百田尚樹,已完成,2014-01-24,105898字
1557,終物語(物語系列十二),講談社,西尾維新,已完成,2015-01-07,712033字
1558,少女禁區,角川文庫,伴名練,已完成,2014-01-30,60972字
1559,黑之夜刀神,富士見文庫,手島史詞,連載中,2015-09-15,202535字
1560,胚胎奇譚,其他文庫,乙一,已完成,2014-01-31,100843字
1561,付喪神出租中！,角川文庫,,連載中,2014-02-01,95883字
1562,冰境的艾瑪莉莉絲(冰之國的阿瑪莉莉絲),電擊文庫,松山剛,已完成,2014-02-02,126693字
1563,魔女死之屋,講談社,筱田真由美,已完成,2014-02-02,56070字
1564,勇者互助公會 交流型留言板,講談社,れんハヘ,連載中,2014-07-31,501385字
1565,脫衣傳,小學館,大谷久,已完成,2015-06-26,141016字
1566,這里是幸福安心委員會,其他文庫,鳥居羊,已完成,2014-02-07,114354字
1567,天與地的守護者,其他文庫,上橋菜穗子,連載中,2014-03-13,99033字
1568,流行之神 警視廳怪異事件檔案0,Fami通文庫,合作,已完成,2014-02-14,73014字
1569,我無法說明她有貓耳與尾巴的理由,MF文庫J,三上康明,連載中,2015-07-21,160913字
1570,以魔王之力來支配叛逆期的妹妹,GA文庫,日日日,連載中,2014-02-14,116232字
1571,再會吧，青春小鳥！,小學館,乙一,已完成,2014-02-15,96661字
1572,遲鈍的我與敏銳的她,一迅社,ズソネりやフハ,已完成,2014-02-15,82909字
1573,咆哮魔龍的捕食作法,HJ文庫,內崛優一,連載中,2014-03-12,87760字
1574,不可以玩這種游戲！,MF文庫J,岩波零,已完成,2018-03-30,297169字
1575,再生的思考升華,富士見文庫,武葉紅,連載中,2015-08-27,355628字
1576,SHINO雙子,電擊文庫,麻宮楓,已完成,2014-03-12,68637字
1577,妮娜與兔子與魔法戰車,集英社,兔月龍之介,連載中,2016-11-30,344164字
1578,屠龍者的異世界生活,其他文庫,赤雪ЬЮ,連載中,2016-04-03,411758字
1579,The ScrowMan ＆ FairyLolipops,電擊文庫,物草純平,已完成,2014-06-22,300907字
1580,勇者大人突然向我求婚！？,其他文庫,富�偈ё,連載中,2014-02-28,213856字
1581,Sugar Apple Fairy Tale,少女文庫,三川美里,連載中,2015-09-07,239669字
1582,! 驚嘆號,其他文庫,二宮敦人,連載中,2014-03-03,101005字
1583,偽惡之王,MF文庫J,二階堂,連載中,2014-08-19,186399字
1584,最近妹妹的樣子有點怪(最近我的妹妹有點怪),富士見文庫,ノろゴわ紅月,已完成,2014-03-06,81977字
1585,格斗天王97(拳王97),其他文庫,嬉野秋彥,已完成,2014-06-16,169861字
1586,魔塔大陸,GA文庫,田中桂 富松元氣,連載中,2014-06-14,119954字
1587,無職轉生∼到了異世界就拿出真本事∼(無職轉生~在異世界認真地活下去~),MF文庫J,理不盡ス孫ソ手,連載中,2018-07-13,2730159字
1588,乘秋千飛翔的聖修伯里,電擊文庫,紅玉伊月,已完成,2014-03-26,118266字
1589,SCAR EDGE,富士見文庫,三田誠,已完成,2015-03-04,302696字
1590,圈、叉與三角——王牌，就此展開,Fami通文庫,月本一,已完成,2014-03-31,110684字
1591,Leading Blood,Fami通文庫,田尾典丈,已完成,2014-11-06,285800字
1592,OVERLORD不死者之王,Fami通文庫,丸山ゑゎゼ,連載中,2018-05-23,2402203字
1593,彷徨神姬的劍使徒(流浪神姬的劍使徒),富士見文庫,エりタウんモ,連載中,2014-04-29,202512字
1594,閃光的雪茫,其他文庫,明秀一,已完成,2015-06-29,221966字
1595,轉生!白之王國物語,其他文庫,白澤戌亥,連載中,2017-01-01,602654字
1596,夢日記 你的夢中，我已不在。,其他文庫,日日日,已完成,2014-04-21,90633字
1597,從零開始的魔法書(零之魔法書),電擊文庫,虎走ろんペ,連載中
1598,草祭,其他文庫,恆川光太郎,已完成,2014-04-17,100749字
1599,奴隸區 我與23個奴隸,其他文庫,岡田伸一,連載中,2014-04-18,130347字
1600,溫泉巨龍王國,其他文庫,山川進,連載中,2014-04-21,87167字
1601,超次元游戲海王星,其他文庫,れろォ,連載中,2014-05-07,97960字
1602,琉璃色的瞎扯淡日常,MF文庫J,伊達康,已完成,2015-07-04,403389字
1603,相親于盛夏 再會翱翔天際之風,一迅社,朱門優,已完成,2014-05-06,91392字
1604,我家的食客掌握全世界！,GA文庫,七條剛,連載中,2017-06-28,982245字
1605,驚悚文集,Fami通文庫,合作,已完成,2014-05-06,220684字
1606,殘穢,其他文庫,小野不由美,已完成,2014-04-29,125850字
1607,都市冒險王,講談社,勇嶺薰,連載中,2014-09-16,332618字
1608,東京下町古書店,集英社,小路幸也,連載中,2014-05-01,100893字
1609,月下魔女,電擊文庫,佐藤ンユ,連載中,2015-01-06,140710字
1610,艦隊收藏(艦隊Collection 陽炎，起錨！),Fami通文庫,築地俊彥,已完成,2017-01-20,643010字
1611,浮游學園的愛麗絲＆雪莉,其他文庫,村崎幸也,連載中,2014-05-06,76621字
1612,拜托，再給我五分鐘！,MF文庫J,境京亮,已完成,2018-02-28,298687字
1613,天翔虎軍師,富士見文庫,上總朋大,連載中,2014-05-07,74809字
1614,青春豬頭少年不會夢到兔女郎學姊(青春野狼不做兔女郎學姐的夢),電擊文庫,鴨志田一,連載中,2018-07-23,854145字
1615,雖然我不記得，但還是喜歡你,一迅社,比嘉智康,已完成,2015-09-02,187626字
1616,召喚學園的魔術史學,其他文庫,中谷榮太,連載中,2015-03-15,295324字
1617,LEGAL FANTASY 律色幻想,Fami通文庫,羽田遼亮,連載中,2014-05-13,97106字
1618,落第騎士英雄譚,其他文庫,海空陸,連載中,2018-01-01,1267622字
1619,金女友、銀女友還是普通女友？(我和她、她還有她),其他文庫,田尾典丈,已完成,2014-10-11,235750字
1620,眾神的午睡,其他文庫,淺野敦子,已完成,2014-07-03,87670字
1621,請給我正常的室友,一迅社,太田僚,已完成,2014-05-17,68451字
1622,那片大陸上的故事,電擊文庫,時雨澤惠一,已完成,2014-08-31,187736字
1623,打工處是邪惡組織,其他文庫,ンюжу,連載中,2014-05-19,82276字
1625
1625,請殺了我,集英社,,已完成,2014-05-20,158186字
1626,　村渚的計算筆記,講談社,青柳碧人,連載中,2014-07-03,82398字
1627,百煉霸王與聖約女武神,HJ文庫,鷹山誠一,連載中
1628,我與她的青春爭論,角川文庫,喜多見ろスギ,已完成,2014-05-24,90857字
1629,默示錄愛麗絲(默示錄Alice),富士見文庫,鏡貴也,連載中
1630,愛上她的12種方法,電擊文庫,入間人間,已完成,2014-05-31,77817字
1631,明智少年的詭辯,Fami通文庫,道端イコシ,連載中,2015-03-19,196838字
1632,無名反叛者,HJ文庫,草木よウノコ,已完成,2015-05-25,174839字
1633,不推理的名偵探,其他文庫,村田治,連載中,2014-06-15,160075字
1634,深海編年史(記錄大洋底),Fami通文庫,中村學,已完成,2014-07-03,128631字
1635,里染系列(體育館殺人事件),其他文庫,青崎有吾,連載中,2017-02-18,535108字
1636,川之光,其他文庫,松浦壽輝,已完成,2014-06-01,132609字
1637,歡迎光臨魔女館,講談社,九十九蓉子,連載中,2014-06-01,145076字
1638,英知學園的UNDER HEART,富士見文庫,根岸和哉,連載中,2015-07-16,204192字
1639,最弱無敗神裝機龍《巴哈姆特》,GA文庫,明月千里,連載中,2018-06-29,1386499字
1640,勇者凜的傳說,富士見文庫,琴平,已完成,2016-07-26,458995字
1641,我的小規模奇跡,電擊文庫,入間人間,已完成,2014-06-10,203651字
1642,天空的莉莉婭,一迅社,千田誠行,已完成,2014-07-03,86387字
1643,傀儡師神樂,GA文庫,賽目和七,連載中,2014-06-09,106205字
1644,我的勇者,富士見文庫,葵關南,連載中,2016-11-06,580822字
1645,智慧村的座敷童子,電擊文庫,鐮池和馬,連載中,2017-08-28,1012354字
1646,失戀偵探百瀨,電擊文庫,岬鷺宮,已完成,2014-10-24,274558字
1647,排球少年！！,集英社,星希代子,連載中,2015-06-11,209673字
1648,槍與假面(槍的假面舞會),其他文庫,子安秀明,連載中,2014-08-02,173517字
1649,三分之一,角川文庫,木下半太,已完成,2014-06-19,99034字
1650,勇者遭到背叛之後,其他文庫,市村鐵之助,連載中,2016-12-30,88682字
1651,武裝中學生2045 夏,Fami通文庫,岡本Уヱч,連載中,2015-02-09,245047字
1652,椎名町學姊的安全日,MF文庫J,ДユЬヨン⑦Ж,已完成,2015-10-01,401290字
1653,暗黑學校,其他文庫,二宮敦人,已完成,2014-06-30,152918字
1654,烏鴉姬不宜穿華裳,其他文庫,阿部智里,已完成,2014-06-28,128307字
1655,花鳥風月系列,電擊文庫,綾崎隼,連載中,2015-01-22,329111字
1656,妹妹攻略我的路線•愛情喜劇理論,GA文庫,明月千里,連載中,2015-07-21,161370字
1657,為美好的世界獻上祝福！(給予這個絕美的世界以祝福！),角川文庫,曉夏目,連載中
